ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: shopengine_product_views_count"
328,variable,PMS0010,,"Pairo Men's Winter Hood B3 Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket6.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket5.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket4.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket7.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket8.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket10.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Winter-Hood-B3-Aviator-Jacket9.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
360,variable,PMS0011,,"Pairo Men's Elite RAF B3 Shearling Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Elite-RAF-B3-Shearling-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Elite-RAF-B3-Shearling-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Elite-RAF-B3-Shearling-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Elite-RAF-B3-Shearling-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Elite-RAF-B3-Shearling-Jacket4.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
386,variable,PMS0012,,"Pairo Men's Authentic B3 Aviator Leather Vest",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Authentic-B3-Aviator-Leather-Vest.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Authentic-B3-Aviator-Leather-Vest1.jpeg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
409,variable,PMS0013,,"Pairo Men's Black B3 Aviator Shearling Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Aviator-Shearling-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Aviator-Shearling-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
432,variable,PMS0014,,"Pairo Men's Luxury Brown B3 Flight Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Luxury-Brown-B3-Flight-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Luxury-Brown-B3-Flight-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
455,variable,PMS0015,,"Pairo Men's Heritage B3 Sheepskin Bomber Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heritage-B3-Sheepskin-Bomber-Jacket.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heritage-B3-Sheepskin-Bomber-Jacket1.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heritage-B3-Sheepskin-Bomber-Jacket2.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heritage-B3-Sheepskin-Bomber-Jacket4.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heritage-B3-Sheepskin-Bomber-Jacket3.jpeg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
481,variable,PMS0016,,"Pairo Men's Fur Collar Hooded B3 Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket5.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket4.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Fur-Collar-Hooded-B3-Aviator-Jacket6.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
509,variable,PMS0017,,"Pairo Men's Vintage RAF B3 Shearling Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Vintage-RAF-B3-Shearling-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Vintage-RAF-B3-Shearling-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
532,variable,PMS0018,,"Pairo Men's Heavy weight B3 Bomber Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket4.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Heavy-weight-B3-Bomber-Jacket5.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
560,variable,PMS0019,,"Pairo Men's Classic B3 Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Classic-B3-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Classic-B3-Aviator-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
584,variable,PMS0020,,"Pairo Men's Double Collar Signature B3 Shearling Bomber Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket5.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket4.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Signature-B3-Shearling-Bomber-Jacket6.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
613,variable,PMS0021,,"Pairo Men's Light Brown Hood B3 Shearling Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Light-Brown-Hood-B3-Shearling-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Light-Brown-Hood-B3-Shearling-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
636,variable,PMS0022,,"Pairo Men's Brown B3 Aviator Bomber Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Aviator-Bomber-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Aviator-Bomber-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
659,variable,PMS0023,,"Pairo Men's White B3 Shearling Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-White-B3-Shearling-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-White-B3-Shearling-Aviator-Jacket1.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
682,variable,PMS0024,,"Pairo Men's Black B3 Leather Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Leather-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Leather-Aviator-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Leather-Aviator-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Black-B3-Leather-Aviator-Jacket3.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
707,variable,PMS0026,,"Pairo Men's Tan B3 Sheepskin Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket4.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Tan-B3-Sheepskin-Jacket5.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
728,variable,PMS0025,,"Pairo Men's Grey B3 Flight Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Grey-B3-Flight-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Grey-B3-Flight-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Grey-B3-Flight-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Grey-B3-Flight-Jacket3.jpg",,,,,,,,,0,Pairo,Color,Grey,1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
749,variable,PMS0027,,"Pairo Men's Brown B3 Fur Collar Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Fur-Collar-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Fur-Collar-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Fur-Collar-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Fur-Collar-Jacket3.jpg, https://pairolifestyle.com/wp-content/uploads/2026/03/Pairo-Mens-Brown-B3-Fur-Collar-Jacket4.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
776,variable,PMS0028,,"Pairo Men's Olive Green B3 Aviator Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/04/Pairo-Mens-Olive-Green-B3-Aviator-Jacket.jpg, https://pairolifestyle.com/wp-content/uploads/2026/04/Pairo-Mens-Olive-Green-B3-Aviator-Jacket2.jpg, https://pairolifestyle.com/wp-content/uploads/2026/04/Pairo-Mens-Olive-Green-B3-Aviator-Jacket1.jpg, https://pairolifestyle.com/wp-content/uploads/2026/04/Pairo-Mens-Olive-Green-B3-Aviator-Jacket3.jpg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
801,variable,PMS0029,,"Pairo Men's Black Brown B3 Bomber Jacket",1,0,visible,"To be mention here","To be mention here",,,taxable,,1,,,0,0,,,,,1,,,,"Jacket, Men, Jacket > Shearling Bomber Jacket",,,"https://pairolifestyle.com/wp-content/uploads/2026/04/1-Pairo-Mens-Black-Brown-B3-Bomber-Jacket.jpg.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/04/4-Pairo-Mens-Black-Brown-B3-Bomber-Jacket2.jpg.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/04/2-Pairo-Mens-Black-Brown-B3-Bomber-Jacket1.jpg.jpeg, https://pairolifestyle.com/wp-content/uploads/2026/04/3-Pairo-Mens-Black-Brown-B3-Bomber-Jacket3.jpg.jpeg",,,,,,,,,0,Pairo,Color,"Black, Brown",1,1,Size,"2 XL, 3 XL, 4 XL, 5 XL, Custom, Large, Medium, Small, XL, XS",1,1
